,lat,long,elev,d_distance,d_height,slope,slope_angle,d_calories,calories_sum,distance_sum,seg_id,segment
86,40.81818,-73.95662,17.0,6.495225783636292,0.0,0.0,0.0,0.3229447251031097,114.4155770315259,2211.484652321344,2,139_125
87,40.81766,-73.957,14.29,66.0332423373426,-2.710000000000001,-0.0410399354033758,-2.350096278358389,3.066503335889521,117.48208036741542,2277.5178946586866,2,139_125
88,40.8176,-73.95704,14.0,7.468053567387566,-0.2899999999999991,-0.0388320728263663,-2.223796555390724,0.3468073104755742,117.828887677891,2284.985948226074,2,139_125
89,40.81754,-73.95709,13.43,7.882715626782303,-0.5700000000000003,-0.0723101056777145,-4.135865424370181,0.3660637113941415,118.19495138928514,2292.868663852856,2,139_125
90,40.81698,-73.95748,10.0,70.34441619410731,-3.43,-0.0487600890813467,-2.79153637829644,3.2667089981502166,121.46166038743536,2363.213080046964,2,139_125
91,40.81642,-73.9579,7.23,71.55574267523127,-2.77,-0.0387110788937255,-2.216874519159896,3.3229615243587824,124.78462191179416,2434.7688227221947,2,139_125
92,40.81637,-73.95794,7.0,6.495273320336611,-0.2300000000000004,-0.0354103651465864,-2.028017117685797,0.3016325807927604,125.0862544925869,2441.2640960425315,2,139_125
93,40.81632,-73.95798,7.0,6.495274635206893,0.0,0.0,0.0,0.3229471540189877,125.4092016466059,2447.7593706777384,2,139_125
94,40.81592,-73.9583,7.0,51.96224434306893,0.0,0.0,0.0,2.5835795820046705,127.99278122861055,2499.721615020808,3,125_116
95,40.81581,-73.95839,7.15,14.377467231926689,0.1500000000000003,0.0104329919575062,0.5977447198513365,0.7148523173114575,128.70763354592202,2514.099082252734,3,125_116
96,40.81569,-73.95848,8.0,15.333426935808786,0.8499999999999996,0.0554344442086171,3.1729122557534666,1.0647547155612076,129.77238826148323,2529.432509188543,3,125_116
97,40.8155,-73.95861,8.6,23.77658097709928,0.5999999999999996,0.0252349150021989,1.4455473361207645,1.3957913058440008,131.16817956732723,2553.2090901656425,3,125_116
98,40.81523,-73.95879,10.0,33.60647387201756,1.4000000000000004,0.0416586400980827,2.3854849387655204,2.169170467637385,133.3373500349646,2586.81556403766,3,125_116
99,40.81516,-73.95884,10.62,8.842618380978113,0.6199999999999992,0.0701149787639505,4.010728563275049,0.6600763776417327,133.99742641260633,2595.658182418638,3,125_116
100,40.81508,-73.9589,11.24,10.22230827847716,0.620000000000001,0.0606516633141848,3.4708325323607245,0.7287656081825741,134.72619202078891,2605.880490697115,3,125_116
101,40.81391,-73.95977,17.0,149.19123555747294,5.76,0.0386081660794415,2.2109868487631883,9.467928801914772,144.1941208227037,2755.071726254588,3,125_116
102,40.81383,-73.95982,17.04,9.83441876320048,0.0399999999999991,0.0040673476453611,0.2330405688093461,0.4889704792144427,144.68309130191813,2764.9061450177883,3,125_116
103,40.81375,-73.95988,17.85,10.22235821627948,0.8100000000000023,0.0792380762699205,4.530541242130534,0.7960949734053571,145.47918627532349,2775.128503234068,3,125_116
104,40.8127,-73.96063,23.0,132.64016641941365,5.149999999999999,0.0388268511644918,2.22349782660476,8.427883487317395,153.90706976264087,2907.768669653481,3,125_116
105,40.81251,-73.96076,23.91,23.77680755969248,0.91,0.038272589695459,2.191788107698475,1.5060794563449906,155.41314921898586,2931.545477213174,3,125_116
106,40.81196,-73.96117,27.53,70.17555458282938,3.620000000000001,0.0515849147401785,2.9529804601805645,4.777075687557892,160.19022490654376,3001.7210317960034,3,125_116
107,40.81188,-73.96123,28.0,10.222428426583404,0.4699999999999988,0.045977333407174,2.632453274331173,0.6755095872954804,160.86573449383926,3011.943460222587,3,125_116
108,40.81181,-73.96128,28.0,8.842719357873593,0.0,0.0,0.0,0.4396628642820929,161.30539735812135,3020.7861795804606,3,125_116
109,40.81132,-73.96164,30.74,62.30347203246768,2.7399999999999984,0.0439782874150597,2.5181476543498165,4.072822363058728,165.37821972118007,3083.0896516129283,3,125_116
110,40.81126,-73.96169,31.0,7.882927970907283,0.2600000000000015,0.0329826684906366,1.8890828832181903,0.4844930271394724,165.86271274831955,3090.972579583836,3,125_116
111,40.8112,-73.96173,31.04,7.468199754349422,0.0399999999999991,0.00535604313164,0.3068757318871586,0.3713213053747382,166.2340340536943,3098.4407793381847,3,125_116
112,40.81068,-73.96211,34.0,66.03486966332238,2.960000000000001,0.0448248026397494,2.5665539682379066,4.336612890509957,170.57064694420427,3164.475649001507,3,125_116
113,40.81059,-73.96218,34.34,11.605529140382744,0.3400000000000034,0.0292963807067559,1.6780789932847833,0.6980685380950442,171.2687154822993,3176.0811781418897,3,125_116
114,40.81049,-73.96225,35.0,12.575814426023936,0.6599999999999966,0.0524816904608751,3.004223182892527,0.860081222191466,172.12879670449078,3188.6569925679137,3,125_116
115,40.81007,-73.96256,37.0,53.461717153149465,2.0,0.0374099469022045,2.142432994087539,3.369993063857544,175.49878976834833,3242.118709721063,3,125_116
116,40.81002,-73.96259,37.0,6.102358750447553,0.0,0.0,0.0,0.3034112492453724,175.80220101759372,3248.2210684715105,3,125_116
117,40.80996,-73.96263,37.43,7.468228077639555,0.4299999999999997,0.0575772453023298,3.295294911661716,0.5242749447140536,176.32647596230777,3255.68929654915,3,125_116
118,40.80943,-73.96302,40.16,67.41495960805624,2.729999999999997,0.0404954629635905,2.3189520681041955,4.323503647412758,180.64997960972053,3323.1042561572062,3,125_116
119,40.80937,-73.96306,40.8,7.468241553082177,0.6400000000000006,0.0856962104735176,4.8980643704507,0.5986691130250381,181.2486487227456,3330.572497710288,3,125_116
120,40.80932,-73.96309,41.0,6.102369756569267,0.2000000000000028,0.0327741529894514,1.8771487257838455,0.3746054298655066,181.62325415261108,3336.674867466857,3,125_116
121,40.8093,-73.96311,41.0,2.787341068216088,0.0,0.0,0.0,0.1385874987304456,181.76184165134157,3339.4622085350734,3,125_116
122,40.80895,-73.96336,41.71,44.21400670881796,0.7100000000000009,0.0160582596523286,0.9199914311483444,2.1983347027379967,183.96017635407955,3383.6762152438914,3,125_116
123,40.8089,-73.9634,41.28,6.495469499356801,-0.4299999999999997,-0.0661999875517204,-3.78745358098365,0.301641691107483,184.26181804518703,3390.171684743248,3,125_116
124,40.80816,-73.96393,41.0,93.53843730913955,-0.2800000000000011,-0.0029934218280193,-0.1715099247732659,4.650761332959084,188.9125793781461,3483.710122052388,3,125_116
125,40.80813,-73.96387,41.0,6.048354408340894,0.0,0.0,0.0,0.3007261359025926,189.2133055140487,3489.7584764607286,3,125_116
